year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
2017,3,22,8,"-2,6","82,7",1,4,0,0,5,3,1,1,PDHP,,0,320,4,"3,1",,98,2,0,"1009,5",8,"2,5",0,"30,4",0,"25,2",,"23,3",1,30,3,3,1,,5,0,0,,2,"0,5",18,12,"1,5",,330,22,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NCFUM5,3,0,1,0,1,22/03/2017 8:00:00
2017,6,11,3,"38,5","25,3",1,4,0,0,7,5,1,1,PDHP,,0,30,3,"4,6",,98,2,2,"1012,3",6,"0,5",0,"21,5",0,"19,8",,19,1,22,5,2,1,,4,4,3,,2,"0,5",4,4,"0,5",,216,85,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NMRWKJ,3,0,1,0,1,11/06/2017 3:00:00
2017,5,24,18,"43,7","-46,5",1,4,0,0,6,3,1,1,PDHW,,0,320,4,"2,6",,98,2,2,"1024,4",3,"1,3",0,"8,3",0,6,,"3,4",1,7,8,4,0,,A,7,0,,3,0,35,9,2,,173,36,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NKIZP1,3,0,1,0,1,24/05/2017 18:00:00
2017,5,6,18,"45,1","-30,9",1,4,0,0,2,3,1,1,PDUJ,,0,360,4,"9,8",,98,60,6,"987,9",7,3,0,"13,5",0,"13,5",,"13,5",3,,7,7,7,,2,A,A,,6,"1,5",2,9,"2,5",,174,50,992,114,5,1,2,,,,,,,2,611123,11111111111111,,,,NI7SFK,3,0,1,0,1,6/05/2017 18:00:00
2017,1,4,0,"56,1","-41,5",1,4,0,0,1,3,1,1,PDUJ,,0,120,4,"12,9",,94,5,5,"1011,4",2,3,0,"6,1",0,"5,5",,"4,8",3,6,7,6,A,,A,A,A,,4,"2,5",30,9,"3,5",,137,61,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N2NWIN,3,0,1,0,1,4/01/2017 0:00:00
2017,6,19,18,45,"-8,4",1,4,0,0,1,3,1,1,PDWT,,0,250,3,"5,7",,96,10,2,1014,8,"0,7",0,19,0,17,,"15,9",3,"17,2",7,7,7,,4,A,A,,3,"0,5",28,7,"1,5",,177,58,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NNW7JW,3,0,1,0,1,19/06/2017 18:00:00
2017,3,14,18,"49,1","-4,6",1,4,0,0,1,4,1,1,PDWZ,,0,310,3,"2,1",,98,3,2,"1036,3",0,"0,4",0,"11,9",0,"10,9",,"10,1",0,"11,6",8,8,5,,5,A,A,,1,0,27,9,"0,5",,177,94,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NBHKJ3,3,0,1,0,1,14/03/2017 18:00:00
2017,2,13,6,"38,1","14,5",1,4,0,0,3,3,1,1,PDWZ,,0,120,3,"2,6",,98,2,0,1026,2,"0,9",0,"14,3",0,"11,9",,"10,1",0,15,2,1,0,,9,8,8,,3,0,9,4,"0,5",,215,84,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N7RNQH,3,0,1,0,1,13/02/2017 6:00:00
2017,3,20,6,"53,5","6,2",1,4,0,0,0,0,1,1,PDWZ,,0,240,3,"4,1",,94,50,5,"1003,8",6,1,0,"8,6",0,"8,1",,"7,6",0,"7,7",8,,,,0,,,,3,0,26,5,"0,5",,142,36,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NC6BWY,3,0,1,0,1,20/03/2017 6:00:00
2017,4,23,18,"36,3","-7,6",1,4,0,0,6,3,1,1,PDYI,,0,140,3,"3,6",,99,2,0,"1014,6",7,"1,3",0,22,0,20,,19,3,17,3,0,0,,9,0,5,,2,"0,5",7,6,1,,213,67,992,114,5,1,2,,,,,,,2,131111,11111111111111,,,,NGJFNR,3,0,1,0,1,23/04/2017 18:00:00
2017,4,17,18,"-28,8","10,4",1,4,0,0,6,1,1,1,PDZS,,0,140,4,"2,6",,98,2,1,"1012,6",4,0,0,20,0,"18,3",,"17,4",0,"20,6",2,2,0,,9,9,A,,1,"0,5",38,7,"1,5",,431,80,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NFRPJZ,3,0,1,0,1,17/04/2017 18:00:00
2017,3,19,18,"-37,5","-11,6",1,4,0,0,3,2,1,1,PDZS,,0,60,4,"2,6",,97,1,2,"1015,4",1,1,0,"17,4",0,"16,9",,"16,6",0,"17,2",7,7,5,,5,A,A,,2,"0,5",32,8,1,,464,71,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NC441O,3,0,1,0,1,19/03/2017 18:00:00
2017,8,19,9,"40,2","-22,7",1,4,0,0,5,4,1,1,PENR,,0,140,3,"4,6",,99,2,0,"1025,1",7,"0,2",0,"22,5",0,20,,"18,6",0,22,1,1,1,,4,0,0,,3,"0,5",29,10,"1,5",,175,2,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVN9K0,3,0,1,0,1,19/08/2017 9:00:00
2017,5,14,0,"22,2","-69,6",1,4,0,0,1,4,1,1,PENR,,0,90,3,"3,1",,98,2,0,"1015,7",3,"0,7",0,"25,5",0,22,,"20,2",,"27,7",3,,1,,5,A,A,,5,"0,5",4,6,"0,5",,243,29,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NJ4RU0,3,0,1,0,1,14/05/2017 0:00:00
2017,8,18,9,45,-14,1,4,0,0,5,4,1,1,PENR,,0,340,3,"5,7",,98,2,2,1023,1,"2,8",0,"18,2",0,"16,1",,"14,6",0,"19,4",6,3,2,,4,6,1,,3,"0,5",28,8,"1,5",,176,54,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVINSG,3,0,1,0,1,18/08/2017 9:00:00
2017,5,31,0,"22,6","-50,4",1,4,0,0,5,4,1,1,PENR,,0,40,3,"7,2",,98,2,1,"1021,3",2,"0,5",0,"25,4",0,"21,2",,"18,9",3,26,3,1,1,,5,1,5,,4,"0,5",7,8,1,,244,20,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NLBXWJ,3,0,1,0,1,31/05/2017 0:00:00
2017,5,28,6,"35,8","-29,6",1,4,0,0,5,4,1,1,PENR,,0,340,3,"7,2",,97,3,2,"1020,1",0,"1,2",0,"17,5",0,"14,4",,"11,9",,18,7,2,5,,5,4,5,,4,3,32,10,3,,211,59,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NKZAWV,3,0,1,0,1,28/05/2017 6:00:00
2017,4,1,0,"41,6","-18,5",1,4,0,0,5,4,1,1,PENR,,0,270,3,"9,3",,98,2,0,1026,0,"1,5",0,"14,5",0,"13,5",,"12,7",,15,4,1,1,,3,6,5,,4,"2,5",27,10,3,,176,18,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NDNGVS,3,0,1,0,1,1/04/2017 0:00:00
2017,5,28,18,"33,6","-33,7",1,4,0,0,5,4,1,1,PENR,,0,120,3,"3,1",,98,2,2,"1024,4",0,2,0,"20,8",0,17,,"14,3",0,"21,8",5,1,1,,5,4,0,,3,"1,5",34,8,2,,210,33,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NL1MQQ,3,0,1,0,1,28/05/2017 18:00:00
2017,7,12,0,"38,1","-48,3",1,4,0,0,1,4,1,1,PENR,,0,200,3,"5,1",,98,2,1,"1030,9",2,"0,7",0,"25,6",0,"22,8",,"21,4",3,26,3,2,1,,5,1,1,,2,"0,5",22,8,1,,209,88,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NQRE2X,3,0,1,0,1,12/07/2017 0:00:00
2017,8,21,13,"29,6",-40,1,4,0,0,5,4,1,1,PENR,,0,340,3,"5,1",,99,2,0,"1021,8",0,"0,3",0,"27,5",0,"23,2",,"21,1",0,"27,7",2,1,2,,5,6,3,,3,"0,5",4,10,"1,5",,245,90,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVX9ZI,3,0,1,0,1,21/08/2017 13:00:00
2017,8,21,12,"29,8","-39,7",1,4,0,0,5,4,1,1,PENR,,0,340,3,"5,1",,99,2,0,"1021,9",2,"0,6",0,"27,7",0,"23,3",,"21,1",0,"27,7",2,1,2,,5,4,3,,3,"0,5",4,10,"1,5",,246,99,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVX2XB,3,0,1,0,1,21/08/2017 12:00:00
2017,5,29,6,"31,2","-37,6",1,4,0,0,5,4,1,1,PENR,,0,90,3,"3,6",,98,2,0,"1024,6",5,"0,7",0,"20,5",0,"17,8",,16,,21,0,0,0,,9,0,0,,3,1,36,8,"1,5",,210,17,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NL3YEZ,3,0,1,0,1,29/05/2017 6:00:00
2017,8,8,14,"36,1","-51,8",1,4,0,0,1,4,1,1,PENR,,0,330,3,"7,7",,98,2,0,"1020,2",3,"0,4",0,"26,8",0,"21,7",,"18,9",0,"26,7",2,1,1,,5,0,1,,4,"0,5",32,8,"1,5",,208,61,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NUAZUO,3,0,1,0,1,8/08/2017 14:00:00
2017,1,7,12,"39,3","-24,3",1,4,0,0,5,4,1,1,PENR,,0,100,3,"8,2",,98,1,1,"1025,2",8,"0,2",0,"17,5",0,"15,4",,"13,8",0,"16,9",3,2,1,,4,0,7,,4,1,16,9,2,,211,94,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N33QGC,3,0,1,0,1,7/01/2017 12:00:00
2017,6,27,13,"24,6","-47,5",1,4,0,0,5,4,1,1,PENR,,0,70,3,"8,7",,97,80,8,"1021,6",0,"0,4",0,"23,8",0,23,,"22,6",0,"26,1",8,4,7,,2,2,A,,4,"0,5",7,8,"1,5",,245,47,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NOWRCH,3,0,1,0,1,27/06/2017 13:00:00
2017,8,9,0,"37,9","-48,6",1,4,0,0,1,4,1,1,PENR,,0,360,3,"6,2",,98,3,1,"1020,9",2,"1,1",0,25,0,"21,3",,"19,3",3,"26,9",5,3,2,,4,2,1,,4,"0,5",34,8,"1,5",,209,78,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NUCXEJ,3,0,1,0,1,9/08/2017 0:00:00
2017,2,9,6,"37,8",-38,1,4,0,0,6,3,,1,PFAQ,,0,240,3,"5,1",,98,1,0,"1031,5",5,"0,2",0,"14,8",0,"12,8",,"11,4",1,"15,5",1,1,7,,3,0,0,,1,"0,5",34,7,"3,5",,210,78,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N79HYT,3,0,1,0,1,9/02/2017 6:00:00
2017,3,11,18,"46,3","-29,5",1,4,0,0,6,2,1,1,PFBE,,0,260,3,"15,4",,97,3,8,"1022,8",3,"2,5",0,"12,7",0,"8,5",,"4,3",3,14,5,4,2,,6,4,6,,7,"2,5",27,12,5,,175,69,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NB3YX0,3,0,1,0,1,11/03/2017 18:00:00
2017,2,20,12,"38,3","-47,4",1,4,0,0,2,3,1,1,PFBE,,0,120,3,"7,2",,98,2,0,"1008,8",0,"0,3",0,19,0,"14,8",,12,3,"19,2",4,2,1,,5,6,6,,3,1,25,8,2,,209,87,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N8OIWY,3,0,1,0,1,20/02/2017 12:00:00
2017,8,17,5,"20,5","106,7",1,4,0,0,0,0,1,1,PFBF,,0,50,4,"4,1",,97,91,8,"1012,4",0,"2,2",0,"26,1",0,"26,1",,"26,1",1,27,8,5,7,,4,7,8,,2,"0,5",14,10,"0,5",,224,6,992,114,5,1,2,,,,,,,2,111113,11111111111111,,,,NVDAMB,3,0,1,0,1,17/08/2017 5:00:00
2017,8,6,10,"20,5","106,7",1,4,0,0,0,0,1,1,PFBF,,0,170,4,"7,2",,98,1,0,"1004,3",6,4,0,"31,1",0,"30,1",,"29,8",1,32,2,1,0,,7,0,5,,2,"0,5",14,5,1,,224,6,992,114,5,1,2,,,,,,,2,111311,11111111111111,,,,NU0XDN,3,0,1,0,1,6/08/2017 10:00:00
2017,8,24,23,"43,9","-64,2",1,4,0,0,5,4,,1,PFRO,,0,230,4,"6,2",,98,2,1,1011,4,0,0,"17,5",0,"16,7",,"16,2",1,19,5,1,5,,5,7,1,,3,"0,5",3,5,2,,171,34,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NWCZSN,3,0,1,0,1,24/08/2017 23:00:00
2017,5,16,21,"31,8","-76,7",1,4,0,0,1,4,,1,PFRO,,0,200,4,"5,1",,98,2,0,1020,4,0,0,25,0,22,,"20,4",1,30,2,1,1,,4,4,0,,2,"0,5",32,2,"0,5",,206,16,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NJI8PM,3,0,1,0,1,16/05/2017 21:00:00
2017,8,15,1,"44,5","-62,4",1,4,0,0,1,4,,1,PFRO,,0,240,4,"9,3",,98,3,2,"1015,5",1,"1,5",0,19,0,"18,5",,"18,2",1,21,8,,,,A,,,,5,"1,5",15,5,"1,5",,171,42,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NV3AIU,3,0,1,0,1,15/08/2017 1:00:00
2017,2,18,1,"24,4","-145,3",1,4,0,0,2,4,,1,PFRO,,0,100,4,"7,7",,98,2,0,1020,4,0,0,20,0,15,,"10,9",1,24,3,2,1,,6,4,2,,4,1,28,6,"1,5",,235,45,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N8DFX5,3,0,1,0,1,18/02/2017 1:00:00
2017,1,21,9,"-46,7","168,7",1,4,0,0,3,4,,1,PFRO,,0,90,4,"15,4",,98,2,2,999,4,0,0,12,0,"10,5",,9,1,18,8,8,7,,2,A,A,,2,1,16,6,"2,5",,482,68,992,114,5,1,2,,,,,,,1,514111,11111111111111,,,,N4VDM3,3,0,1,0,1,21/01/2017 9:00:00
2017,4,18,19,"-12,2","-144,1",1,4,0,0,1,4,,1,PFRO,,0,180,4,1,,98,15,1,"1012,6",2,"1,8",0,28,0,"25,5",,"24,4",1,"31,5",5,4,8,,A,6,4,,0,0,20,7,"1,5",,379,24,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NFWI5D,3,0,1,0,1,18/04/2017 19:00:00
2017,5,1,14,"16,8","-100,6",1,4,0,0,3,4,,1,PFRO,,0,350,4,"5,1",,98,2,1,"1012,3",3,"1,3",0,24,0,22,,21,1,29,5,4,5,,A,7,A,,5,"0,5",10,6,"1,5",,275,60,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHJRNM,3,0,1,0,1,1/05/2017 14:00:00
2017,5,15,22,"26,5","-79,8",1,4,0,0,8,4,,1,PFRO,,0,70,4,"10,3",,98,2,1,1012,4,0,0,27,0,24,,"22,6",1,"28,5",4,4,1,,4,0,0,,4,"0,5",1,3,"1,5",,242,69,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJDSHF,3,0,1,0,1,15/05/2017 22:00:00
2017,1,15,22,"-37,2","150,2",1,4,0,0,4,3,,1,PFRO,,0,280,3,"5,7",,98,1,0,1015,8,"0,3",0,24,0,20,,"17,6",1,26,3,3,1,,5,0,0,,3,"0,5",18,4,"2,5",,445,70,992,114,5,1,2,,,,,,,2,511111,11111111111111,,,,N466IN,3,0,1,0,1,15/01/2017 22:00:00
2017,2,21,1,"29,2","-125,9",1,4,0,0,2,3,,1,PFRO,,0,220,4,"9,8",,98,2,0,1022,4,0,0,19,0,17,,"15,6",1,21,3,3,9,,5,8,1,,2,"0,5",35,2,1,,237,95,992,114,5,1,2,,,,,,,2,511111,11111111111111,,,,N8QZCM,3,0,1,0,1,21/02/2017 1:00:00
2017,3,26,15,"28,2","-128,2",1,4,0,0,6,4,,1,PFRO,,0,360,3,"4,1",,98,2,1,"1022,8",8,"0,3",0,14,0,"12,9",,12,1,21,4,4,5,,5,0,0,,3,1,31,8,3,,237,88,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NCZA38,3,0,1,0,1,26/03/2017 15:00:00
2017,5,1,13,"16,9","-100,9",1,4,0,0,3,4,,1,PFRO,,0,360,4,"6,2",,98,2,1,1011,4,0,0,25,0,22,,"20,4",1,"29,5",4,4,1,,4,4,0,,5,"0,5",10,6,"1,5",,275,60,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHJKSH,3,0,1,0,1,1/05/2017 13:00:00
2017,8,16,0,"46,9","-60,2",1,4,0,0,7,4,,1,PFRO,,0,190,4,"5,1",,98,2,2,1015,4,0,0,"19,5",0,"15,5",,"12,4",1,22,5,2,5,,5,4,8,,2,"0,5",20,4,1,,171,60,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NV7PEH,3,0,1,0,1,16/08/2017 0:00:00
2017,5,14,7,"23,3","-73,1",1,4,0,0,7,4,,1,PFRO,,0,140,4,"7,7",,98,2,2,"1014,5",8,"0,5",0,25,0,24,,"23,5",1,"28,5",5,5,4,,5,A,A,,3,"0,5",29,5,"0,5",,242,33,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NJ6554,3,0,1,0,1,14/05/2017 7:00:00
2017,8,7,18,"42,4","-57,5",1,4,0,0,1,3,1,1,PHAQ,,0,340,3,"12,3",,98,2,2,"1015,4",4,0,0,"21,2",0,"16,2",,"12,4",1,"25,3",5,4,1,,6,8,0,,3,3,33,5,2,,172,27,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NU74AX,3,0,1,0,1,7/08/2017 18:00:00
2017,4,30,18,"44,2","-26,8",1,4,0,0,2,4,1,1,PHAQ,,0,220,3,"14,4",,97,2,1,"1008,7",6,"1,2",0,"18,9",0,"16,1",,"14,4",3,16,6,2,6,,2,7,5,,8,"2,5",31,14,"3,5",,175,46,992,114,5,1,2,,,,,,,2,131111,11111111111111,,,,NHFVMU,3,0,1,0,1,30/04/2017 18:00:00
2017,3,3,0,"48,9","-6,2",1,4,0,0,6,4,1,1,PHDL,,0,200,3,"12,3",,96,58,5,"1001,1",7,"5,5",0,"10,5",0,"10,4",,"10,3",1,12,8,,7,,A,A,A,,6,"2,5",30,6,2,,177,86,992,114,5,1,2,,,,,,,1,111113,11111111111111,,,,NA062E,3,0,1,0,1,3/03/2017 0:00:00
2017,6,25,18,50,"-1,6",1,4,0,0,2,4,1,1,PHDL,,0,240,3,"6,2",,98,3,0,"1015,4",7,"1,5",0,19,0,18,,"17,5",3,"15,5",4,3,6,,2,2,A,,4,"0,5",38,7,1,,141,1,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NOOCII,3,0,1,0,1,25/06/2017 18:00:00
2017,1,13,12,"7,6","-82,9",1,4,0,0,3,4,,1,PHEO,,0,30,4,"2,1",,98,1,0,1010,2,"0,1",0,"25,2",0,"24,3",,"23,9",1,"30,2",3,3,4,,6,0,0,,1,0,11,4,"0,5",,313,72,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3V2EV,3,0,1,0,1,13/01/2017 12:00:00
2017,1,20,15,"24,6","-75,2",1,4,0,0,3,4,,1,PHEO,,0,280,4,"2,6",,98,3,2,1018,4,0,0,22,0,19,,"17,2",1,27,6,5,2,,5,6,4,,1,"0,5",18,4,"0,5",,242,45,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N4RWHT,3,0,1,0,1,20/01/2017 15:00:00
2017,2,17,18,"-3,9","-36,8",1,4,0,0,3,4,,1,PHEO,,0,100,4,"10,8",,98,1,2,"1009,2",7,1,0,28,0,26,,"25,2",1,"28,5",5,1,1,,4,7,8,,4,"1,5",10,4,"1,5",,354,36,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N8C4A9,3,0,1,0,1,17/02/2017 18:00:00
2017,1,3,1,"-31,5","157,3",1,4,0,0,5,4,,1,PHET,,0,160,4,"14,4",,98,3,1,"1012,2",3,"0,4",0,"22,9",0,"20,4",,19,1,"23,6",5,3,2,,4,0,2,,5,"1,5",18,2,"1,5",,445,17,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N2JL93,3,0,1,0,1,3/01/2017 1:00:00
2017,7,31,18,"49,4","-48,5",1,4,0,0,5,3,1,1,PIAG,,0,280,4,"15,4",,96,28,4,1005,1,"3,3",0,"11,4",0,"10,1",,9,1,10,8,6,6,,2,2,A,,6,"1,5",24,10,2,,173,98,992,114,5,1,2,,,,,,,2,113111,11111111111111,,,,NTAM2G,3,0,1,0,1,31/07/2017 18:00:00
2017,8,4,3,"40,6",-67,1,4,0,0,6,3,1,1,PIAG,,0,10,4,"3,6",,98,1,0,1020,0,"0,4",0,24,0,"22,5",,"21,9",1,25,2,1,1,,3,A,2,,2,0,0,0,0,,171,7,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NTQ79B,3,0,1,0,1,4/08/2017 3:00:00
2017,8,14,18,"32,2","-57,7",1,4,0,0,1,4,1,1,PJKV,,0,130,3,"4,1",,98,1,0,"1023,1",8,"0,5",0,29,0,26,,"24,8",3,29,5,4,1,,4,A,A,,5,"0,5",9,8,1,,208,27,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NV1YDM,3,0,1,0,1,14/08/2017 18:00:00
2017,7,5,15,"19,4",-55,1,4,0,0,5,4,1,1,PJKV,,0,80,3,"10,3",,97,3,0,"1020,6",8,"0,5",0,"28,1",0,"24,1",,"22,2",3,28,1,,2,,5,A,A,,3,1,10,12,"1,5",,280,95,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NPYG1D,3,0,1,0,1,5/07/2017 15:00:00
2017,5,6,12,"-4,8","-30,3",1,4,0,0,3,3,,1,S6TE,,0,130,4,"11,3",,96,50,2,"1012,1",2,"2,2",0,"25,4",0,"24,3",,"23,9",1,"29,3",8,8,7,,3,A,0,,10,"3,5",18,15,3,,354,40,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NI6O0I,3,0,1,0,1,6/05/2017 12:00:00
2017,3,20,18,"28,5","-94,9",1,4,0,0,3,2,,1,S6TE,,0,200,4,"3,6",,98,2,2,1022,4,0,0,"24,5",0,"20,4",,18,1,24,7,0,0,,9,0,8,,5,"0,5",18,6,1,,240,84,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NC8N3R,3,0,1,0,1,20/03/2017 18:00:00
2017,6,15,0,"-9,7","102,5",1,4,0,0,1,3,,1,S6TE,,0,320,4,"8,7",,98,21,2,"1009,9",2,"1,8",0,"26,7",0,"25,3",,"24,8",1,"29,2",8,8,2,,3,9,0,,5,1,17,6,1,,332,92,992,114,5,1,2,,,,,,,2,113411,11111111111111,,,,NNA1DP,3,0,1,0,1,15/06/2017 0:00:00
2017,5,8,18,"-11,5","-22,3",1,4,0,0,3,3,,1,S6TE,,0,100,4,"9,3",,98,2,0,"1011,3",7,"0,1",0,29,0,25,,"23,5",1,"27,6",1,1,1,,5,0,0,,7,"2,5",12,9,2,,391,12,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NIH5PY,3,0,1,0,1,8/05/2017 18:00:00
2017,5,26,18,"-25,9","70,7",1,4,0,0,2,3,,1,S6TE,,0,80,4,"6,7",,98,2,0,"1022,6",2,"0,3",0,"22,5",0,"18,4",,"16,2",1,"24,3",1,1,1,,4,0,0,,8,"1,5",22,14,"2,5",,401,50,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NKSC51,3,0,1,0,1,26/05/2017 18:00:00
2017,5,31,12,-15,"91,5",1,4,0,0,1,3,,1,S6TE,,0,120,4,"9,3",,98,2,2,"1010,4",2,"1,1",0,"24,7",0,"23,6",,"23,2",1,"25,5",8,8,7,,3,9,0,,12,"3,5",23,16,3,,367,51,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NLE67A,3,0,1,0,1,31/05/2017 12:00:00
2017,5,8,3,"-9,6","-24,6",1,4,0,0,3,3,,1,S6TE,,0,110,4,"9,3",,98,1,0,"1011,6",7,"1,1",0,"26,6",0,"23,3",,22,1,"28,8",4,4,5,,6,6,0,,7,2,18,12,"3,5",,355,94,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NIE8OG,3,0,1,0,1,8/05/2017 3:00:00
2017,2,15,6,"35,9","141,5",1,4,0,0,4,3,,2,SHIP,,0,250,4,"2,6",,98,2,1,"1024,4",5,"0,6",0,10,0,6,,"1,1",1,"18,6",5,3,1,,4,0,5,,6,"0,5",1,5,"2,5",,192,51,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N80OCY,3,0,1,0,1,15/02/2017 6:00:00
2017,1,27,3,"27,2",127,1,4,0,0,0,0,,2,SHIP,,0,100,4,"3,1",,98,1,0,"1024,3",7,"0,7",0,"20,1",0,"15,7",,"12,9",,"23,5",1,1,1,,5,3,0,,1,0,4,7,1,,226,77,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5LXCL,3,0,1,0,1,27/01/2017 3:00:00
2017,8,23,0,"48,7","-164,3",1,4,0,0,2,5,,2,SHIP,,0,200,4,"5,1",,93,45,4,"1019,4",2,"0,4",0,17,0,17,,17,3,12,9,9,A,,A,A,A,,3,"0,5",16,5,1,,161,84,992,114,5,1,2,,,,,,,2,111113,11111111111111,,,,NW3XWJ,3,0,1,0,1,23/08/2017 0:00:00
2017,8,21,0,"29,7","132,7",1,4,0,0,5,4,,2,SHIP,,0,170,4,"6,7",,97,3,1,"1011,6",0,"0,5",0,30,0,27,,26,1,30,4,3,2,,4,6,3,,1,0,14,1,"0,5",,227,92,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVURVN,3,0,1,0,1,21/08/2017 0:00:00
2017,4,29,6,"25,2","153,2",1,4,0,0,8,4,,2,SHIP,,0,170,4,"5,1",,97,1,1,"1014,4",8,"0,4",0,25,0,"24,2",,"23,9",,"24,1",6,3,1,,4,3,9,,3,1,13,4,"1,5",,229,53,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NH8Y9N,3,0,1,0,1,29/04/2017 6:00:00
2017,4,25,0,"40,6","-148,8",1,4,0,0,2,2,,2,SHIP,,0,250,4,"14,9",,96,21,6,"1008,9",2,"1,5",0,12,0,"11,7",,"11,5",1,"9,8",8,8,7,,4,A,A,,6,2,25,12,4,,163,8,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NGP86F,3,0,1,0,1,25/04/2017 0:00:00
2017,2,8,3,"30,2","132,3",1,4,0,0,5,4,,2,SHIP,,0,340,3,"4,1",,97,2,2,"1016,4",7,"1,1",0,15,0,10,,"5,3",1,21,4,4,3,,6,8,9,,1,"0,5",5,1,"0,5",,191,2,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N74JR6,3,0,1,0,1,8/02/2017 3:00:00
2017,1,15,9,"20,9","132,7",1,4,0,0,4,4,,2,SHIP,,0,30,4,"11,3",,98,1,1,"1015,5",2,"0,1",0,22,0,20,,19,1,"24,1",3,2,1,,5,6,1,,5,2,36,7,2,,227,2,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N43MXL,3,0,1,0,1,15/01/2017 9:00:00
